datetime|env_datetime|env_time|agent|action|reason|additional|system_id|system_name|part_id|part_name|system_operating_level|part_operating_level|duration|distance_km|request_id|location|materials_cost|hourly_labor_cost|salary_labor_cost|total_labor_cost|equipment_cost|total_cost
2025-06-09 21:01:17.330654|1979-01-01 00:00:00|0|32|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|32|32|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:17.367687|1979-01-01 00:00:00|0|38|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|38|38|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:17.405196|1979-01-01 00:00:00|0|10|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|10|10|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:17.441833|1979-01-01 00:00:00|0|9|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|9|9|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:17.478815|1979-01-01 00:00:00|0|48|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|48|48|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:17.519540|1979-01-01 00:00:00|0|49|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|49|49|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:17.579306|1979-01-01 00:00:00|0|50|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|50|50|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:17.625001|1979-01-01 00:00:00|0|51|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|51|51|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:17.673349|1979-01-01 00:00:00|0|52|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|52|52|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:17.729920|1979-01-01 00:00:00|0|11|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|11|11|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:17.766486|1979-01-01 00:00:00|0|12|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|12|12|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:17.803516|1979-01-01 00:00:00|0|25|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|25|25|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:17.839549|1979-01-01 00:00:00|0|31|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|31|31|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:17.876583|1979-01-01 00:00:00|0|37|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|37|37|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:17.915183|1979-01-01 00:00:00|0|53|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|53|53|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:17.952820|1979-01-01 00:00:00|0|54|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|54|54|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:17.989823|1979-01-01 00:00:00|0|55|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|55|55|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.027484|1979-01-01 00:00:00|0|7|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|7|7|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.063517|1979-01-01 00:00:00|0|8|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|8|8|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.102304|1979-01-01 00:00:00|0|47|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|47|47|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.156366|1979-01-01 00:00:00|0|46|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|46|46|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.199906|1979-01-01 00:00:00|0|45|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|45|45|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.252184|1979-01-01 00:00:00|0|44|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|44|44|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.306878|1979-01-01 00:00:00|0|6|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|6|6|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.358303|1979-01-01 00:00:00|0|22|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|22|22|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.415870|1979-01-01 00:00:00|0|28|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|28|28|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.476860|1979-01-01 00:00:00|0|34|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|34|34|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.530076|1979-01-01 00:00:00|0|40|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|40|40|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.580815|1979-01-01 00:00:00|0|43|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|43|43|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.640191|1979-01-01 00:00:00|0|42|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|42|42|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.697650|1979-01-01 00:00:00|0|56|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|56|56|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.751964|1979-01-01 00:00:00|0|20|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|20|20|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.811514|1979-01-01 00:00:00|0|67|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|67|67|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.870838|1979-01-01 00:00:00|0|21|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|21|21|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.911255|1979-01-01 00:00:00|0|23|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|23|23|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.946983|1979-01-01 00:00:00|0|29|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|29|29|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:18.985117|1979-01-01 00:00:00|0|35|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|35|35|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.021442|1979-01-01 00:00:00|0|41|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|41|41|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.059475|1979-01-01 00:00:00|0|19|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|19|19|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.096788|1979-01-01 00:00:00|0|18|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|18|18|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.135225|1979-01-01 00:00:00|0|17|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|17|17|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.172443|1979-01-01 00:00:00|0|66|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|66|66|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.210453|1979-01-01 00:00:00|0|65|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|65|65|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.248505|1979-01-01 00:00:00|0|64|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|64|64|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.285472|1979-01-01 00:00:00|0|63|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|63|63|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.322111|1979-01-01 00:00:00|0|62|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|62|62|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.358793|1979-01-01 00:00:00|0|61|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|61|61|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.404971|1979-01-01 00:00:00|0|16|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|16|16|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.443087|1979-01-01 00:00:00|0|15|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|15|15|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.478890|1979-01-01 00:00:00|0|24|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|24|24|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.517308|1979-01-01 00:00:00|0|30|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|30|30|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.553272|1979-01-01 00:00:00|0|36|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|36|36|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.592629|1979-01-01 00:00:00|0|60|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|60|60|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.630178|1979-01-01 00:00:00|0|59|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|59|59|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.667831|1979-01-01 00:00:00|0|58|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|58|58|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.703471|1979-01-01 00:00:00|0|57|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|57|57|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:19.757341|1979-01-01 00:00:00|0|OSS|subassemblies created: ['transformer']|windfarm initialization|initialization|OSS|OSS|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 21:01:28.855027|1979-01-01 00:00:00|0|Freeport|monthly lease fee|port lease||||||0|0|0|0|na|na|0|0|0|0|2083333.3333333333|2083333.3333333333
