datetime|env_datetime|env_time|agent|action|reason|additional|system_id|system_name|part_id|part_name|system_operating_level|part_operating_level|duration|distance_km|request_id|location|materials_cost|hourly_labor_cost|salary_labor_cost|total_labor_cost|equipment_cost|total_cost
2025-04-07 12:08:15.092335|1999-01-01 00:00:00|0|F1|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|F1|F1|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.118088|1999-01-01 00:00:00|0|s1|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|s1|s1|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.142468|1999-01-01 00:00:00|0|y4|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|y4|y4|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.167963|1999-01-01 00:00:00|0|p4|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|p4|p4|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.193273|1999-01-01 00:00:00|0|G7|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|G7|G7|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.219593|1999-01-01 00:00:00|0|F6|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|F6|F6|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.245221|1999-01-01 00:00:00|0|A4|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|A4|A4|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.270375|1999-01-01 00:00:00|0|C3|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|C3|C3|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.302008|1999-01-01 00:00:00|0|C2|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|C2|C2|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.335791|1999-01-01 00:00:00|0|E1|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|E1|E1|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.370622|1999-01-01 00:00:00|0|g|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|g|g|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.399983|1999-01-01 00:00:00|0|w3|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|w3|w3|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.435222|1999-01-01 00:00:00|0|r2|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|r2|r2|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.464697|1999-01-01 00:00:00|0|F7|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|F7|F7|||1.0|1|0|0|na|na|0|0|0|0|0|0
